CITIZEN,GEO,Y2015M01,Y2015M02,Y2015M03,Y2015M04,Y2015M05,Y2015M06,Y2015M07,Y2015M08,Y2015M09,Y2015M10,Y2015M11,Y2015M12
Syria,Romania,60,30,75,135,40,40,40,30,30,30,,
Syria,Slovakia,0,0,0,5,0,0,0,0,0,0,0,
Syria,Slovenia,0,0,0,0,0,0,0,0,0,0,5,10
Syria,Spain,430,330,570,795,475,560,355,365,510,,,
Syria,Sweden,1570,965,940,1000,1215,1755,2505,4790,10945,12945,9595,
Syria,Switzerland,135,155,100,145,105,140,240,400,910,620,990,
Syria,UK,260,170,165,110,140,165,315,225,325,530,,
Taiwan,Austria,0,0,0,0,0,0,0,0,0,0,,
Taiwan,Belgium,0,0,0,0,0,0,0,0,0,0,0,
Taiwan,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Taiwan,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Taiwan,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Taiwan,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Taiwan,Denmark,0,0,0,0,0,0,0,0,0,0,,
Taiwan,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Taiwan,Finland,0,0,0,0,0,0,0,0,0,0,0,
Taiwan,France,0,0,0,0,0,0,0,0,0,0,,
Taiwan,Germany,0,5,0,0,0,0,0,0,5,0,5,0
Taiwan,Greece,0,0,0,0,0,0,0,0,0,0,,
Taiwan,Hungary,0,0,0,0,0,0,0,0,0,0,0,
Taiwan,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Taiwan,Ireland,0,0,0,0,0,0,0,0,0,0,,
Taiwan,Italy,0,0,0,0,0,0,0,0,0,0,0,
Taiwan,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Taiwan,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Taiwan,Malta,0,0,0,0,0,0,0,0,0,,,
Taiwan,Netherlands,0,0,0,0,0,0,0,0,0,0,,
Taiwan,Norway,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan,Poland,0,0,0,0,0,0,0,0,0,0,0,
Taiwan,Portugal,0,0,0,0,0,0,0,0,0,0,,
Taiwan,Romania,0,0,0,0,0,0,0,0,0,0,,
Taiwan,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Taiwan,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan,Spain,0,0,0,0,0,0,0,0,0,,,
Taiwan,Sweden,0,0,0,0,0,0,0,0,0,0,0,
Taiwan,Switzerland,0,0,0,0,0,0,0,0,0,0,0,
Taiwan,UK,0,0,0,0,0,0,0,0,0,0,,
Tajikistan,Austria,5,5,5,10,10,10,5,5,15,10,,
Tajikistan,Belgium,0,10,0,0,5,0,0,0,0,0,0,
Tajikistan,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Tajikistan,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Tajikistan,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Tajikistan,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Tajikistan,Denmark,0,0,0,0,0,0,0,0,0,0,,
Tajikistan,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Tajikistan,Finland,0,0,0,0,0,0,0,0,0,0,0,
Tajikistan,France,0,5,0,0,0,0,0,0,0,0,,
Tajikistan,Germany,30,55,15,25,25,30,40,5,20,15,20,20
Tajikistan,Greece,0,0,0,0,0,0,0,0,0,0,,
Tajikistan,Hungary,0,0,0,0,0,5,0,0,0,0,0,
Tajikistan,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Tajikistan,Ireland,0,0,0,0,0,0,0,0,0,0,,
Tajikistan,Italy,0,0,0,0,0,0,0,0,0,0,0,
Tajikistan,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Tajikistan,Lithuania,0,0,0,0,0,0,0,5,0,0,0,0
Tajikistan,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Tajikistan,Malta,0,0,0,0,0,0,0,0,0,,,
Tajikistan,Netherlands,0,0,5,0,5,5,0,10,0,0,,
Tajikistan,Norway,0,5,0,0,0,0,5,5,0,5,10,0
Tajikistan,Poland,30,25,10,5,20,20,45,55,95,75,70,
Tajikistan,Portugal,0,0,0,0,0,0,0,0,0,0,,
Tajikistan,Romania,0,0,0,0,0,0,0,0,0,0,,
Tajikistan,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Tajikistan,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Tajikistan,Spain,0,0,0,0,0,0,0,0,0,,,
Tajikistan,Sweden,5,5,0,5,10,5,5,10,15,5,10,
Tajikistan,Switzerland,0,0,0,0,0,0,0,0,0,0,0,
Tajikistan,UK,0,0,0,0,0,0,0,0,0,0,,
Tanzania,Austria,0,0,0,0,0,0,0,0,0,0,,
Tanzania,Belgium,0,0,0,0,0,5,0,0,0,0,0,
Tanzania,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Tanzania,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Tanzania,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Tanzania,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Tanzania,Denmark,0,0,0,0,0,0,0,0,0,0,,
Tanzania,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Tanzania,Finland,0,0,0,0,0,0,0,0,0,0,0,
Tanzania,France,0,0,0,0,0,0,0,0,0,0,,
Tanzania,Germany,5,5,0,5,0,5,0,0,5,5,0,0
Tanzania,Greece,0,0,5,0,0,5,0,0,5,0,,
Tanzania,Hungary,0,0,0,0,0,0,0,0,0,0,0,
Tanzania,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Tanzania,Ireland,0,0,0,0,0,0,0,0,0,0,,
Tanzania,Italy,0,0,0,0,0,0,0,0,0,0,0,
Tanzania,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Tanzania,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Tanzania,Malta,0,0,0,0,0,0,0,0,0,,,
Tanzania,Netherlands,0,0,0,0,0,0,0,0,0,0,,
Tanzania,Norway,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,Poland,0,0,0,0,0,0,0,0,0,0,0,
Tanzania,Portugal,0,0,0,0,0,0,0,0,0,0,,
Tanzania,Romania,0,0,0,0,0,0,0,0,0,0,,
Tanzania,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Tanzania,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,Spain,0,0,0,0,0,0,0,0,0,,,
Tanzania,Sweden,0,0,0,5,5,5,5,5,0,5,0,
Tanzania,Switzerland,0,0,0,0,0,0,0,0,0,0,0,
Tanzania,UK,5,5,0,0,5,5,0,0,0,15,,
Thailand,Austria,0,0,0,0,0,0,0,0,0,0,,
Thailand,Belgium,0,0,0,0,0,0,0,0,0,0,0,
Thailand,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Thailand,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Thailand,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Thailand,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Thailand,Denmark,0,0,0,0,0,0,0,0,0,0,,
Thailand,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Thailand,Finland,0,0,0,0,0,0,0,0,0,0,0,
Thailand,France,0,0,0,0,0,0,0,0,5,0,,
Thailand,Germany,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,Greece,0,0,0,0,0,0,0,0,0,0,,
Thailand,Hungary,0,0,0,0,0,0,0,0,0,0,0,
Thailand,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Thailand,Ireland,0,0,0,0,0,0,0,0,0,0,,
Thailand,Italy,0,0,0,0,0,0,0,0,0,0,0,
Thailand,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Thailand,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Thailand,Malta,0,0,0,0,0,0,0,0,0,,,
Thailand,Netherlands,0,0,0,0,0,0,0,0,0,0,,
Thailand,Norway,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,Poland,0,0,0,0,0,0,0,0,0,0,0,
Thailand,Portugal,0,0,0,0,0,0,0,0,0,0,,
Thailand,Romania,0,0,0,0,0,0,0,0,0,0,,
Thailand,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Thailand,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,Spain,0,0,0,0,0,0,0,0,0,,,
Thailand,Sweden,0,0,0,0,0,0,0,0,0,0,5,
Thailand,Switzerland,0,0,0,0,0,0,0,0,0,0,0,
Thailand,UK,0,0,0,0,0,5,5,0,0,0,,
Togo,Austria,0,0,0,0,0,0,0,0,0,0,,
Togo,Belgium,20,5,20,15,15,15,15,15,10,25,5,
Togo,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Togo,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Togo,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Togo,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Togo,Denmark,0,0,0,0,0,0,0,0,0,0,,
Togo,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Togo,Finland,0,0,0,0,0,0,0,0,0,0,0,
Togo,France,5,10,10,15,10,15,10,15,15,15,,
Togo,Germany,20,15,5,5,20,20,20,35,40,35,35,0
Togo,Greece,0,0,0,0,5,0,0,0,0,5,,
Togo,Hungary,0,5,5,0,15,20,10,0,0,0,0,
Togo,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Togo,Ireland,0,0,0,0,0,0,0,0,0,0,,
Togo,Italy,5,10,5,10,25,15,40,40,60,20,45,
Togo,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Togo,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Togo,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Togo,Malta,0,0,0,0,0,0,0,0,0,,,
Togo,Netherlands,0,0,0,0,5,0,0,0,0,0,,
Togo,Norway,0,0,0,0,0,0,0,0,0,0,0,0
Togo,Poland,0,0,0,0,0,0,0,0,0,0,0,
Togo,Portugal,0,0,0,0,0,0,0,0,0,0,,
Togo,Romania,0,0,0,0,0,0,0,0,0,0,,
Togo,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Togo,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Togo,Spain,0,0,0,0,0,0,0,0,5,,,
Togo,Sweden,0,0,0,0,0,0,0,0,0,0,0,
Togo,Switzerland,5,5,5,5,0,5,5,5,5,10,5,
Togo,UK,0,0,0,0,0,0,0,0,0,0,,
Tonga,Austria,0,0,0,0,0,0,0,0,0,0,,
Tonga,Belgium,0,0,0,0,0,0,0,0,0,0,0,
Tonga,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Tonga,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Tonga,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Tonga,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Tonga,Denmark,0,0,0,0,0,0,0,0,0,0,,
Tonga,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Tonga,Finland,0,0,0,0,0,0,0,0,0,0,0,
Tonga,France,0,0,0,0,0,0,0,0,0,0,,
Tonga,Germany,0,0,0,0,0,0,0,0,0,0,0,0
Tonga,Greece,0,0,0,0,0,0,0,0,0,0,,
Tonga,Hungary,0,0,0,0,0,0,0,0,0,0,0,
Tonga,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Tonga,Ireland,0,0,0,0,0,0,0,0,0,0,,
Tonga,Italy,0,0,0,0,0,0,0,0,0,0,0,
Tonga,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Tonga,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Tonga,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Tonga,Malta,0,0,0,0,0,0,0,0,0,,,
Tonga,Netherlands,0,0,0,0,0,0,0,0,0,0,,
Tonga,Norway,0,0,0,0,0,0,0,0,0,0,0,0
Tonga,Poland,0,0,0,0,0,0,0,0,0,0,0,
Tonga,Portugal,0,0,0,0,0,0,0,0,0,0,,
Tonga,Romania,0,0,0,0,0,0,0,0,0,0,,
Tonga,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Tonga,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Tonga,Spain,0,0,0,0,0,0,0,0,0,,,
Tonga,Sweden,0,0,0,0,0,0,0,0,0,0,0,
Tonga,Switzerland,0,0,0,0,0,0,0,0,0,0,0,
Tonga,UK,0,0,0,0,0,0,0,0,0,0,,
Tunisia,Austria,15,10,10,15,10,15,30,20,10,10,,
Tunisia,Belgium,5,5,5,10,5,5,10,5,15,5,5,
Tunisia,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Tunisia,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Tunisia,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Tunisia,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Tunisia,Denmark,5,5,10,10,5,0,5,0,0,0,,
Tunisia,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Tunisia,Finland,5,0,0,0,5,0,5,0,5,5,5,
Tunisia,France,25,25,20,30,10,20,25,10,15,25,,
Tunisia,Germany,80,55,125,85,65,210,70,55,65,55,40,20
Tunisia,Greece,5,0,0,5,0,0,0,0,5,0,,
Tunisia,Hungary,5,0,10,5,15,15,10,10,5,0,0,
Tunisia,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Tunisia,Ireland,0,0,0,0,0,0,0,0,0,0,,
Tunisia,Italy,30,25,30,25,25,30,25,20,30,30,25,
Tunisia,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Tunisia,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Luxembourg,0,0,0,5,0,0,0,5,5,0,,
Tunisia,Malta,0,0,0,0,0,0,0,0,0,,,
Tunisia,Netherlands,0,5,5,0,5,0,0,5,0,5,,
Tunisia,Norway,0,5,5,5,0,0,0,0,0,15,10,0
Tunisia,Poland,0,0,0,0,0,0,0,0,0,0,0,
Tunisia,Portugal,0,0,0,0,0,0,0,0,0,0,,
Tunisia,Romania,0,0,0,0,0,0,0,0,0,0,,
Tunisia,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Tunisia,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Spain,0,0,0,0,0,0,5,0,0,,,
Tunisia,Sweden,25,10,20,20,15,25,10,10,15,25,20,
Tunisia,Switzerland,45,40,35,30,25,30,20,25,20,15,20,
Tunisia,UK,5,0,0,5,0,0,5,5,0,5,,
Turkey,Austria,20,20,15,15,15,15,20,30,25,25,,
Turkey,Belgium,25,35,20,20,20,25,10,15,35,45,30,
Turkey,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Turkey,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Turkey,Cyprus,0,0,0,0,0,0,0,0,0,5,,
Turkey,Czech Rep.,0,0,0,0,0,0,0,5,0,0,,
Turkey,Denmark,0,0,0,5,0,5,5,0,0,0,,
Turkey,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Turkey,Finland,5,5,0,5,5,5,5,0,5,5,5,
Turkey,France,110,140,120,115,80,95,75,80,115,130,,
Turkey,Germany,205,190,145,130,160,160,130,110,150,140,150,100
Turkey,Greece,5,5,0,5,0,0,0,5,5,10,,
Turkey,Hungary,15,15,55,25,20,10,30,10,50,30,20,
Turkey,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Turkey,Ireland,0,0,0,0,0,0,0,0,0,0,,
Turkey,Italy,15,25,20,40,10,20,20,15,25,35,30,
Turkey,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Turkey,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Luxembourg,0,0,0,0,0,0,0,0,5,10,,
Turkey,Malta,0,0,0,0,0,0,0,0,0,,,
Turkey,Netherlands,5,5,5,0,5,5,5,5,5,15,,
Turkey,Norway,15,5,5,0,0,10,5,10,10,10,15,5
Turkey,Poland,0,0,0,0,0,0,0,0,0,5,0,
Turkey,Portugal,0,0,0,0,0,0,0,0,0,0,,
Turkey,Romania,5,10,5,5,5,0,0,0,5,5,,
Turkey,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Turkey,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Spain,0,0,0,0,0,0,0,0,0,,,
Turkey,Sweden,20,15,15,15,20,20,25,15,20,30,40,
Turkey,Switzerland,35,20,35,10,35,25,40,20,55,55,35,
Turkey,UK,20,30,20,15,20,15,15,25,30,15,,
Turkmenistan,Austria,0,0,0,0,0,0,0,0,0,0,,
Turkmenistan,Belgium,0,0,0,0,0,0,0,0,0,0,0,
Turkmenistan,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Turkmenistan,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Turkmenistan,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Turkmenistan,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Turkmenistan,Denmark,0,0,0,0,0,0,0,0,0,0,,
Turkmenistan,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Turkmenistan,Finland,0,0,0,0,0,0,0,0,0,0,0,
Turkmenistan,France,0,0,0,0,0,0,0,0,0,0,,
Turkmenistan,Germany,35,30,25,30,35,20,30,35,25,30,40,30
Turkmenistan,Greece,0,0,0,0,0,0,0,0,0,0,,
Turkmenistan,Hungary,0,0,0,0,0,0,0,0,0,0,0,
Turkmenistan,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Turkmenistan,Ireland,0,0,0,0,0,0,0,0,0,0,,
Turkmenistan,Italy,0,0,0,0,0,0,0,0,0,0,0,
Turkmenistan,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Turkmenistan,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Turkmenistan,Malta,0,0,0,0,0,0,0,0,0,,,
Turkmenistan,Netherlands,0,0,0,0,0,0,0,0,0,0,,
Turkmenistan,Norway,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,Poland,0,0,0,0,0,0,0,0,0,0,0,
Turkmenistan,Portugal,0,0,0,0,0,0,0,0,0,0,,
Turkmenistan,Romania,0,0,0,0,0,0,0,0,0,0,,
Turkmenistan,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Turkmenistan,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,Spain,0,0,0,0,0,0,0,0,0,,,
Turkmenistan,Sweden,0,0,0,5,0,0,0,0,5,0,0,
Turkmenistan,Switzerland,0,0,0,0,0,0,0,0,0,0,0,
Turkmenistan,UK,0,0,0,0,0,0,0,0,0,0,,
Uganda,Austria,0,0,0,5,0,10,5,0,0,0,,
Uganda,Belgium,0,0,0,5,5,0,0,5,0,0,0,
Uganda,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Uganda,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Uganda,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Uganda,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Uganda,Denmark,5,5,0,0,0,0,0,0,0,10,,
Uganda,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Uganda,Finland,0,0,0,0,0,0,0,0,0,0,0,
Uganda,France,0,0,0,0,0,0,5,0,0,0,,
Uganda,Germany,10,10,5,5,5,15,5,10,10,0,0,0
Uganda,Greece,0,5,0,0,0,0,0,0,0,0,,
Uganda,Hungary,0,0,5,5,5,30,5,15,15,0,0,
Uganda,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Uganda,Ireland,0,0,0,0,0,0,0,0,0,0,,
Uganda,Italy,5,0,0,0,0,0,0,0,5,0,5,
Uganda,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Uganda,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Uganda,Malta,0,0,0,0,0,0,0,0,0,,,
Uganda,Netherlands,5,5,10,10,15,5,10,20,10,15,,
Uganda,Norway,5,0,5,0,5,5,0,0,0,5,5,0
Uganda,Poland,0,0,0,0,0,0,0,0,0,0,0,
Uganda,Portugal,0,0,0,0,0,0,0,0,0,0,,
Uganda,Romania,0,0,0,0,0,0,0,0,0,0,,
Uganda,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Uganda,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,Spain,0,0,0,0,0,0,0,0,0,,,
Uganda,Sweden,5,5,15,10,10,5,20,5,10,15,10,
Uganda,Switzerland,5,5,5,0,0,0,5,5,0,5,5,
Uganda,UK,20,10,10,20,20,25,20,30,25,30,,
Ukraine,Austria,60,45,55,60,45,50,35,50,40,20,,
Ukraine,Belgium,50,45,45,55,20,35,25,45,30,45,25,
Ukraine,Bulgaria,10,5,15,10,0,5,0,5,5,0,5,
Ukraine,Croatia,0,0,0,5,0,0,0,0,0,0,5,
Ukraine,Cyprus,0,10,10,10,10,5,10,0,5,5,,
Ukraine,Czech Rep.,60,60,90,80,45,50,40,45,60,45,,
Ukraine,Denmark,10,5,10,5,5,5,10,15,10,10,,
Ukraine,Estonia,5,10,15,10,5,15,10,0,15,5,5,
Ukraine,Finland,0,5,10,5,5,10,20,5,5,0,5,
Ukraine,France,125,115,160,185,125,130,110,185,140,185,,
Ukraine,Germany,265,345,405,465,515,640,395,245,405,345,350,280
Ukraine,Greece,20,20,30,25,20,20,15,10,20,10,,
Ukraine,Hungary,0,0,10,5,5,0,0,0,0,0,0,
Ukraine,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Ukraine,Ireland,5,5,5,0,10,5,0,0,5,0,,
Ukraine,Italy,245,460,445,540,360,350,420,325,465,455,390,
Ukraine,Latvia,5,10,5,10,0,0,5,5,5,0,5,
Ukraine,Lithuania,0,15,5,10,0,0,5,5,5,5,5,5
Ukraine,Luxembourg,0,5,0,5,5,0,0,5,0,0,,
Ukraine,Malta,5,5,5,0,10,10,10,5,5,,,
Ukraine,Netherlands,25,40,40,50,50,80,50,65,35,105,,
Ukraine,Norway,5,15,10,10,5,10,5,5,5,10,10,5
Ukraine,Poland,240,270,245,205,155,220,190,130,230,115,140,
Ukraine,Portugal,30,60,35,30,40,50,40,25,25,15,,
Ukraine,Romania,5,10,0,5,5,10,0,5,0,0,,
Ukraine,Slovakia,0,0,10,0,0,0,0,0,5,5,0,
Ukraine,Slovenia,0,10,0,0,0,0,5,0,0,0,0,0
Ukraine,Spain,160,200,250,190,180,330,305,215,425,,,
Ukraine,Sweden,90,125,165,135,115,160,135,125,110,95,70,
Ukraine,Switzerland,40,40,35,25,25,20,15,10,5,5,15,
Ukraine,UK,20,20,15,40,25,15,25,25,25,20,,
UAE,Austria,0,0,0,0,0,0,0,0,0,0,,
UAE,Belgium,0,0,0,0,0,0,0,0,0,0,0,
UAE,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
UAE,Croatia,0,0,0,0,0,0,0,0,0,0,0,
UAE,Cyprus,0,0,0,0,0,0,0,0,0,0,,
UAE,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
UAE,Denmark,0,0,0,0,0,0,0,0,0,0,,
UAE,Estonia,0,0,0,0,0,0,0,0,0,0,0,
UAE,Finland,0,0,0,0,0,5,0,0,0,0,0,
UAE,France,0,0,0,0,0,0,0,0,0,0,,
UAE,Germany,0,0,0,0,0,0,0,0,0,0,0,5
UAE,Greece,0,0,0,0,0,0,0,0,0,0,,
UAE,Hungary,0,0,0,0,0,0,0,0,5,0,0,
UAE,Iceland,0,0,0,0,0,0,0,0,0,0,0,
UAE,Ireland,0,0,0,0,0,0,0,0,0,0,,
UAE,Italy,0,0,0,0,0,0,0,0,0,0,0,
UAE,Latvia,0,0,0,0,0,0,0,0,0,0,0,
UAE,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
UAE,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
UAE,Malta,0,0,0,0,0,0,0,0,0,,,
UAE,Netherlands,0,0,0,0,0,0,0,0,0,0,,
UAE,Norway,0,0,0,0,0,0,0,0,0,0,0,0
UAE,Poland,0,0,0,0,0,0,0,0,0,0,0,
UAE,Portugal,0,0,0,0,0,0,0,0,0,0,,
UAE,Romania,0,0,0,0,0,0,0,0,0,0,,
UAE,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
UAE,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
UAE,Spain,0,0,0,0,0,0,0,0,0,,,
UAE,Sweden,0,0,0,0,0,0,0,0,0,0,0,
UAE,Switzerland,0,0,0,0,0,0,0,0,0,0,0,
UAE,UK,0,0,0,0,0,0,0,0,0,0,,
UK,Austria,0,0,0,0,0,0,0,0,0,0,,
UK,Belgium,0,0,0,0,0,0,0,0,0,0,0,
UK,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
UK,Croatia,0,0,0,0,0,0,0,0,0,0,0,
UK,Cyprus,0,0,0,0,0,0,0,0,0,0,,
UK,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
UK,Denmark,0,0,0,0,0,0,0,0,0,0,,
UK,Estonia,0,0,0,0,0,0,0,0,0,0,0,
UK,Finland,0,0,0,0,0,0,0,0,0,0,0,
UK,France,0,0,0,0,0,0,0,0,0,0,,
UK,Germany,0,0,0,0,0,0,0,0,0,0,0,0
UK,Greece,0,0,0,0,0,0,0,0,0,0,,
UK,Hungary,0,0,0,0,0,0,0,0,0,0,0,
UK,Iceland,0,0,0,0,0,0,0,0,0,0,0,
UK,Ireland,0,0,0,0,0,0,0,0,0,0,,
UK,Italy,,,,,,,,0,0,0,0,
UK,Latvia,0,0,0,0,0,0,0,0,0,0,0,
UK,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
UK,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
UK,Malta,0,0,0,0,0,0,0,0,0,,,
UK,Netherlands,0,0,0,0,0,0,0,0,0,0,,
UK,Norway,0,0,0,0,0,0,0,0,0,0,0,0
UK,Poland,0,0,0,0,0,0,0,0,0,0,0,
UK,Portugal,0,0,0,0,0,0,0,0,0,0,,
UK,Romania,0,0,0,0,0,0,0,0,0,0,,
UK,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
UK,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
UK,Spain,0,0,0,0,0,0,0,0,0,,,
UK,Sweden,0,0,0,0,0,0,0,0,0,0,0,
UK,Switzerland,0,0,0,0,0,0,0,0,0,0,0,
UK,UK,0,0,0,0,0,0,0,0,0,0,,
Unknown,Austria,10,5,5,0,5,5,5,35,5,5,,
Unknown,Belgium,45,55,60,55,70,85,115,100,195,185,155,
Unknown,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Unknown,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Unknown,Cyprus,0,0,0,0,5,0,0,0,0,0,,
Unknown,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Unknown,Denmark,0,5,5,5,0,0,0,0,0,0,,
Unknown,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Unknown,Finland,5,10,10,5,10,10,25,25,140,40,25,
Unknown,France,0,0,0,0,0,0,0,0,0,0,,
Unknown,Germany,795,485,715,500,670,1030,1120,1265,1300,1980,2395,3665
Unknown,Greece,0,0,0,0,0,0,0,0,0,0,,
